geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
AF,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
AU,04013,86,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
BA,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
BB,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
BH,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
BJ,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
BR,04013,48,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
CA,04013,2089,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
CL,04013,8,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
CO,04013,86,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
CR,04013,18,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
DO,04013,37,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
EC,04013,23,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
IL,04013,20,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
IN,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
JP,04013,46,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
KR,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
MM,04013,21,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
MX,04013,1344,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
NG,04013,15,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
NZ,04013,32,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
PE,04013,12,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
PH,04013,35,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
PK,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
QA,04013,8,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
RW,04013,8,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
SA,04013,4,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
SG,04013,8,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
TH,04013,20,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
TR,04013,44,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
UY,04013,16,-112.49128245766258,33.34882943568081,03/02/20 - 03/08/20
