geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04013,20,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
AF,04013,16,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
AR,04013,45,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
AU,04013,138,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
BB,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
BD,04013,12,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
BR,04013,87,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
BS,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
CA,04013,3026,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
CL,04013,17,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
CN,04013,106,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
CO,04013,18,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
CR,04013,28,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
DO,04013,9,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
EC,04013,68,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
EG,04013,8,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
GH,04013,8,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
GT,04013,69,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
HN,04013,12,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
ID,04013,13,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
IL,04013,75,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
IN,04013,49,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
IQ,04013,10,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
IR,04013,12,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
JO,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
JP,04013,96,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
KE,04013,20,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
KH,04013,12,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
KR,04013,45,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
LK,04013,20,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
MA,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
MD,04013,20,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
MU,04013,52,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
MX,04013,2984,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
MY,04013,17,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
NG,04013,157,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
NZ,04013,24,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
OM,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
PA,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
PE,04013,20,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
PH,04013,80,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
PK,04013,10,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
PS,04013,40,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
RS,04013,8,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
RU,04013,23,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
SA,04013,36,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
SV,04013,21,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
TH,04013,15,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
TT,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
TW,04013,114,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
UA,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
UG,04013,8,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
UY,04013,4,-112.49128245766258,33.34882943568081,01/27/20 - 02/02/20
