geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
AR,04,20,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
AU,04,184,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
BO,04,9,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
BR,04,117,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
BZ,04,16,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
CA,04,3593,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
CL,04,70,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
CN,04,38,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
CO,04,49,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
CR,04,25,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
DO,04,91,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
GD,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
GT,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
ID,04,33,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
IL,04,20,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
IN,04,12,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
JM,04,8,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
JO,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
JP,04,65,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
KE,04,16,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
KG,04,9,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
KR,04,24,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
MR,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
MX,04,6669,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
MY,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
NG,04,24,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
NP,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
NZ,04,44,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
PA,04,11,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
PE,04,8,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
PH,04,32,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
QA,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
RS,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
RU,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
SA,04,16,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
SG,04,8,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
TH,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
TW,04,10,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
UA,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
UY,04,37,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
VE,04,4,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
VN,04,12,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
ZA,04,12,-111.6644603390921,34.29309519459149,03/09/20 - 03/15/20
AE,06,154,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
AL,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
AM,06,12,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
AR,06,508,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
AU,06,2547,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BB,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BD,06,83,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BH,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BN,06,38,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BO,06,8,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BR,06,1491,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BS,06,26,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BY,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
BZ,06,24,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
CA,06,7305,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
CL,06,167,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
CN,06,305,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
CO,06,242,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
CR,06,147,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
DO,06,95,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
DZ,06,8,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
EC,06,216,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
EG,06,91,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
FJ,06,8,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GD,06,5,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GE,06,16,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GH,06,16,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GM,06,8,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GT,06,93,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
GY,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
HN,06,196,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
ID,06,241,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
IL,06,466,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
IM,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
IN,06,114,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
IQ,06,35,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
IR,06,51,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
JO,06,36,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
JP,06,551,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
KH,06,37,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
KR,06,127,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
KW,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
KZ,06,20,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
LB,06,28,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
LC,06,44,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
LK,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
LY,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MA,06,65,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MD,06,24,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MM,06,40,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MX,06,54910,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MY,06,46,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
MZ,06,42,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
NG,06,69,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
NI,06,16,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
NP,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
NZ,06,368,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
PA,06,41,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
PE,06,574,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
PH,06,692,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
PK,06,119,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
PW,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
QA,06,21,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
RS,06,34,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
RU,06,77,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
SA,06,59,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
SG,06,336,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
SV,06,131,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
SY,06,4,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
TH,06,137,-119.6638458867405,37.21530826027419,03/09/20 - 03/15/20
