geoid_o,geoid_d,visitor_flows,lng_o,lat_d,date_range
AE,04,20,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
AF,04,44,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
AR,04,69,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
AU,04,226,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
BB,04,4,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
BD,04,12,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
BR,04,195,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
BS,04,17,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CA,04,4529,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CL,04,38,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CN,04,142,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CO,04,47,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CR,04,36,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
CU,04,32,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
DO,04,17,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
EC,04,79,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
EG,04,12,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
GH,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
GT,04,77,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
HN,04,16,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
ID,04,17,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
IL,04,101,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
IN,04,85,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
IQ,04,46,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
IR,04,16,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
JO,04,4,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
JP,04,193,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
KE,04,24,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
KH,04,12,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
KR,04,226,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
KZ,04,4,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
LB,04,5,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
LK,04,32,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MA,04,16,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MD,04,28,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MM,04,9,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MU,04,52,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MX,04,9723,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
MY,04,17,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
NG,04,161,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
NP,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
NZ,04,36,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
OM,04,4,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
PA,04,19,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
PE,04,45,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
PH,04,120,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
PK,04,10,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
PS,04,40,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
QA,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
RS,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
RU,04,31,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
SA,04,48,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
SG,04,17,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
SV,04,21,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
TH,04,56,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
TR,04,16,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
TT,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
TW,04,151,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
UA,04,12,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
UG,04,8,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
UY,04,49,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
UZ,04,16,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
VN,04,21,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
XK,04,56,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
ZA,04,40,-111.6644603390921,34.29309519459149,01/27/20 - 02/02/20
